"","gene","freq","type","pam"
"21709","CENPBD1",1,"RNA","Matched + PAM"
"21710","CENPE",2,"RNA","Matched + PAM"
"21711","CENPF",3,"RNA","Matched + PAM"
"21712","CENPH",2,"RNA","Matched + PAM"
"21713","CENPI",2,"RNA","Matched + PAM"
"21714","CENPJ",1,"RNA","Matched + PAM"
"21715","CENPK",2,"RNA","Matched + PAM"
"21716","CENPL",2,"RNA","Matched + PAM"
"21717","CENPM",3,"RNA","Matched + PAM"
"21718","CENPN",3,"RNA","Matched + PAM"
"21719","CENPO",2,"RNA","Matched + PAM"
"21720","CENPP",3,"RNA","Matched + PAM"
"21721","CENPQ",1,"RNA","Matched + PAM"
"21722","CENPT",3,"RNA","Matched + PAM"
"21723","CENPU",2,"RNA","Matched + PAM"
"21724","CENPV",1,"RNA","Matched + PAM"
"21725","CENPW",1,"RNA","Matched + PAM"
"21726","CEP112",3,"RNA","Matched + PAM"
"21727","CEP120",2,"RNA","Matched + PAM"
"21728","CEP126",2,"RNA","Matched + PAM"
"21729","CEP128",3,"RNA","Matched + PAM"
"21730","CEP131",3,"RNA","Matched + PAM"
"21731","CEP135",3,"RNA","Matched + PAM"
"21732","CEP152",2,"RNA","Matched + PAM"
"21733","CEP162",1,"RNA","Matched + PAM"
"21734","CEP164",2,"RNA","Matched + PAM"
"21735","CEP170",4,"RNA","Matched + PAM"
"21736","CEP170B",1,"RNA","Matched + PAM"
"21737","CEP19",2,"RNA","Matched + PAM"
"21738","CEP192",1,"RNA","Matched + PAM"
"21739","CEP250",3,"RNA","Matched + PAM"
"21740","CEP290",1,"RNA","Matched + PAM"
"21741","CEP295",2,"RNA","Matched + PAM"
"21742","CEP350",3,"RNA","Matched + PAM"
"21743","CEP41",3,"RNA","Matched + PAM"
"21744","CEP44",2,"RNA","Matched + PAM"
"21745","CEP55",1,"RNA","Matched + PAM"
"21746","CEP57",4,"RNA","Matched + PAM"
"21747","CEP57L1",3,"RNA","Matched + PAM"
"21748","CEP63",2,"RNA","Matched + PAM"
"21749","CEP70",1,"RNA","Matched + PAM"
"21750","CEP72",2,"RNA","Matched + PAM"
"21751","CEP76",2,"RNA","Matched + PAM"
"21752","CEP78",3,"RNA","Matched + PAM"
"21753","CEP83",2,"RNA","Matched + PAM"
"21754","CEP85",2,"RNA","Matched + PAM"
"21755","CEP85L",3,"RNA","Matched + PAM"
"21756","CEP89",4,"RNA","Matched + PAM"
"21757","CEP95",3,"RNA","Matched + PAM"
"21758","CEP97",2,"RNA","Matched + PAM"
"21759","CEPT1",3,"RNA","Matched + PAM"
"21760","CERCAM",1,"RNA","Matched + PAM"
"21761","CERK",3,"RNA","Matched + PAM"
"21762","CERKL",1,"RNA","Matched + PAM"
"21763","CERS1",2,"RNA","Matched + PAM"
"21764","CERS3",3,"RNA","Matched + PAM"
"21765","CERS5",2,"RNA","Matched + PAM"
"21766","CERS6",2,"RNA","Matched + PAM"
"21767","CES1",2,"RNA","Matched + PAM"
"21768","CES5A",2,"RNA","Matched + PAM"
"21769","CETN2",1,"RNA","Matched + PAM"
"21770","CETN3",3,"RNA","Matched + PAM"
"21771","CETP",3,"RNA","Matched + PAM"
"21772","CFAP126",2,"RNA","Matched + PAM"
"21773","CFAP20",3,"RNA","Matched + PAM"
"21774","CFAP221",1,"RNA","Matched + PAM"
"21775","CFAP36",2,"RNA","Matched + PAM"
"21776","CFAP43",2,"RNA","Matched + PAM"
"21777","CFAP44",3,"RNA","Matched + PAM"
"21778","CFAP45",1,"RNA","Matched + PAM"
"21779","CFAP47",1,"RNA","Matched + PAM"
"21780","CFAP52",1,"RNA","Matched + PAM"
"21781","CFAP53",2,"RNA","Matched + PAM"
"21782","CFAP57",1,"RNA","Matched + PAM"
"21783","CFAP58",1,"RNA","Matched + PAM"
"21784","CFAP61",2,"RNA","Matched + PAM"
"21785","CFAP69",3,"RNA","Matched + PAM"
"21786","CFAP70",4,"RNA","Matched + PAM"
"21787","CFAP74",3,"RNA","Matched + PAM"
"21788","CFAP99",2,"RNA","Matched + PAM"
"21789","CFB",4,"RNA","Matched + PAM"
"21790","CFD",1,"RNA","Matched + PAM"
"21791","CFDP1",4,"RNA","Matched + PAM"
"21792","CFH",1,"RNA","Matched + PAM"
"21793","CFHR1",1,"RNA","Matched + PAM"
"21794","CFHR2",1,"RNA","Matched + PAM"
"21795","CFHR5",1,"RNA","Matched + PAM"
"21796","CFI",2,"RNA","Matched + PAM"
"21797","CFL1",2,"RNA","Matched + PAM"
"21798","CFL2",4,"RNA","Matched + PAM"
"21799","CFLAR",3,"RNA","Matched + PAM"
"21800","CFP",1,"RNA","Matched + PAM"
"21801","CFTR",3,"RNA","Matched + PAM"
"21802","CGA",1,"RNA","Matched + PAM"
"21803","CGB",1,"RNA","Matched + PAM"
"21804","CGB2",1,"RNA","Matched + PAM"
"21805","CGGBP1",4,"RNA","Matched + PAM"
"21806","CGN",1,"RNA","Matched + PAM"
"21807","CGNL1",1,"RNA","Matched + PAM"
"21808","CGREF1",3,"RNA","Matched + PAM"
"21809","CGRRF1",2,"RNA","Matched + PAM"
"21810","CH17-360D5.1",2,"RNA","Matched + PAM"
"21811","CH25H",1,"RNA","Matched + PAM"
"21812","CHAC1",1,"RNA","Matched + PAM"
"21813","CHAC2",4,"RNA","Matched + PAM"
"21814","CHAD",2,"RNA","Matched + PAM"
"21815","CHADL",1,"RNA","Matched + PAM"
"21816","CHAF1A",1,"RNA","Matched + PAM"
"21817","CHAF1B",3,"RNA","Matched + PAM"
"21818","CHAMP1",2,"RNA","Matched + PAM"
"21819","CHAT",2,"RNA","Matched + PAM"
"21820","CHCHD1",1,"RNA","Matched + PAM"
"21821","CHCHD10",3,"RNA","Matched + PAM"
"21822","CHCHD2",3,"RNA","Matched + PAM"
"21823","CHCHD3",2,"RNA","Matched + PAM"
"21824","CHCHD4",2,"RNA","Matched + PAM"
"21825","CHCHD5",4,"RNA","Matched + PAM"
"21826","CHCHD6",2,"RNA","Matched + PAM"
"21827","CHD1",4,"RNA","Matched + PAM"
"21828","CHD2",4,"RNA","Matched + PAM"
"21829","CHD3",3,"RNA","Matched + PAM"
"21830","CHD4",2,"RNA","Matched + PAM"
"21831","CHD5",1,"RNA","Matched + PAM"
"21832","CHD6",2,"RNA","Matched + PAM"
"21833","CHD7",4,"RNA","Matched + PAM"
"21834","CHD8",1,"RNA","Matched + PAM"
"21835","CHD9",2,"RNA","Matched + PAM"
"21836","CHEK1",3,"RNA","Matched + PAM"
"21837","CHEK2",4,"RNA","Matched + PAM"
"21838","CHERP",2,"RNA","Matched + PAM"
"21839","CHFR",1,"RNA","Matched + PAM"
"21840","CHGA",2,"RNA","Matched + PAM"
"21841","CHGB",2,"RNA","Matched + PAM"
"21842","CHI3L1",3,"RNA","Matched + PAM"
"21843","CHI3L2",1,"RNA","Matched + PAM"
"21844","CHIA",2,"RNA","Matched + PAM"
"21845","CHIC1",4,"RNA","Matched + PAM"
"21846","CHIC2",2,"RNA","Matched + PAM"
"21847","CHID1",2,"RNA","Matched + PAM"
"21848","CHIT1",1,"RNA","Matched + PAM"
"21849","CHKA",2,"RNA","Matched + PAM"
"21850","CHKB",2,"RNA","Matched + PAM"
"21851","CHL1",1,"RNA","Matched + PAM"
"21852","CHM",3,"RNA","Matched + PAM"
"21853","CHML",3,"RNA","Matched + PAM"
"21854","CHMP1A",1,"RNA","Matched + PAM"
"21855","CHMP1B",3,"RNA","Matched + PAM"
"21856","CHMP2A",4,"RNA","Matched + PAM"
"21857","CHMP2B",3,"RNA","Matched + PAM"
"21858","CHMP3",3,"RNA","Matched + PAM"
"21859","CHMP4A",1,"RNA","Matched + PAM"
"21860","CHMP4B",4,"RNA","Matched + PAM"
"21861","CHMP4C",2,"RNA","Matched + PAM"
"21862","CHMP5",3,"RNA","Matched + PAM"
"21863","CHMP6",2,"RNA","Matched + PAM"
"21864","CHMP7",4,"RNA","Matched + PAM"
"21865","CHN1",2,"RNA","Matched + PAM"
"21866","CHN2",2,"RNA","Matched + PAM"
"21867","CHODL",1,"RNA","Matched + PAM"
"21868","CHORDC1",1,"RNA","Matched + PAM"
"21869","CHP1",3,"RNA","Matched + PAM"
"21870","CHP2",1,"RNA","Matched + PAM"
"21871","CHPF",3,"RNA","Matched + PAM"
"21872","CHPF2",3,"RNA","Matched + PAM"
"21873","CHPT1",2,"RNA","Matched + PAM"
"21874","CHRAC1",3,"RNA","Matched + PAM"
"21875","CHRD",4,"RNA","Matched + PAM"
"21876","CHRDL1",3,"RNA","Matched + PAM"
"21877","CHRDL2",3,"RNA","Matched + PAM"
"21878","CHRFAM7A",1,"RNA","Matched + PAM"
"21879","CHRM1",2,"RNA","Matched + PAM"
"21880","CHRM2",3,"RNA","Matched + PAM"
"21881","CHRM3",3,"RNA","Matched + PAM"
"21882","CHRM4",2,"RNA","Matched + PAM"
"21883","CHRM5",2,"RNA","Matched + PAM"
"21884","CHRNA1",3,"RNA","Matched + PAM"
"21885","CHRNA10",2,"RNA","Matched + PAM"
"21886","CHRNA2",1,"RNA","Matched + PAM"
"21887","CHRNA3",2,"RNA","Matched + PAM"
"21888","CHRNA4",1,"RNA","Matched + PAM"
"21889","CHRNA5",2,"RNA","Matched + PAM"
"21890","CHRNA6",2,"RNA","Matched + PAM"
"21891","CHRNA7",2,"RNA","Matched + PAM"
"21892","CHRNA9",2,"RNA","Matched + PAM"
"21893","CHRNB1",3,"RNA","Matched + PAM"
"21894","CHRNB2",2,"RNA","Matched + PAM"
"21895","CHRNB3",2,"RNA","Matched + PAM"
"21896","CHRNB4",2,"RNA","Matched + PAM"
"21897","CHRND",3,"RNA","Matched + PAM"
"21898","CHRNE",2,"RNA","Matched + PAM"
"21899","CHRNG",1,"RNA","Matched + PAM"
"21900","CHST1",1,"RNA","Matched + PAM"
"21901","CHST10",2,"RNA","Matched + PAM"
"21902","CHST11",3,"RNA","Matched + PAM"
"21903","CHST12",1,"RNA","Matched + PAM"
"21904","CHST14",3,"RNA","Matched + PAM"
"21905","CHST15",2,"RNA","Matched + PAM"
"21906","CHST2",2,"RNA","Matched + PAM"
"21907","CHST3",2,"RNA","Matched + PAM"
"21908","CHST4",1,"RNA","Matched + PAM"
"21909","CHST5",1,"RNA","Matched + PAM"
"21910","CHST6",3,"RNA","Matched + PAM"
"21911","CHST7",3,"RNA","Matched + PAM"
"21912","CHST8",2,"RNA","Matched + PAM"
"21913","CHST9",1,"RNA","Matched + PAM"
"21914","CHSY1",1,"RNA","Matched + PAM"
"21915","CHSY3",2,"RNA","Matched + PAM"
"21916","CHTF18",2,"RNA","Matched + PAM"
"21917","CHTF8",2,"RNA","Matched + PAM"
"21918","CHTOP",3,"RNA","Matched + PAM"
"21919","CHUK",2,"RNA","Matched + PAM"
"21920","CHURC1",1,"RNA","Matched + PAM"
"21921","CHURC1-FNTB",3,"RNA","Matched + PAM"
"21922","CIAO1",3,"RNA","Matched + PAM"
"21923","CIAPIN1",2,"RNA","Matched + PAM"
"21924","CIB1",2,"RNA","Matched + PAM"
"21925","CIB2",3,"RNA","Matched + PAM"
"21926","CIB3",2,"RNA","Matched + PAM"
"21927","CIB4",2,"RNA","Matched + PAM"
"21928","CIC",3,"RNA","Matched + PAM"
"21929","CIDEA",1,"RNA","Matched + PAM"
"21930","CIDEB",3,"RNA","Matched + PAM"
"21931","CIITA",1,"RNA","Matched + PAM"
"21932","CILP",2,"RNA","Matched + PAM"
"21933","CILP2",2,"RNA","Matched + PAM"
"21934","CINP",2,"RNA","Matched + PAM"
"21935","CIPC",2,"RNA","Matched + PAM"
"21936","CIR1",4,"RNA","Matched + PAM"
"21937","CIRBP",3,"RNA","Matched + PAM"
"21938","CIRH1A",2,"RNA","Matched + PAM"
"21939","CISD1",4,"RNA","Matched + PAM"
"21940","CISD2",1,"RNA","Matched + PAM"
"21941","CISD3",3,"RNA","Matched + PAM"
"21942","CISH",3,"RNA","Matched + PAM"
"21943","CIT",4,"RNA","Matched + PAM"
"21944","CITED1",2,"RNA","Matched + PAM"
"21945","CITED2",4,"RNA","Matched + PAM"
"21946","CITED4",3,"RNA","Matched + PAM"
"21947","CIZ1",1,"RNA","Matched + PAM"
"21948","CKAP2",1,"RNA","Matched + PAM"
"21949","CKAP4",2,"RNA","Matched + PAM"
"21950","CKAP5",3,"RNA","Matched + PAM"
"21951","CKB",3,"RNA","Matched + PAM"
"21952","CKLF",2,"RNA","Matched + PAM"
"21953","CKLF-CMTM1",2,"RNA","Matched + PAM"
"21954","CKM",3,"RNA","Matched + PAM"
"21955","CKMT1A",1,"RNA","Matched + PAM"
"21956","CKMT1B",1,"RNA","Matched + PAM"
"21957","CKMT2",4,"RNA","Matched + PAM"
"21958","CKS1B",3,"RNA","Matched + PAM"
"21959","CKS2",4,"RNA","Matched + PAM"
"21960","CLASP1",3,"RNA","Matched + PAM"
"21961","CLASP2",2,"RNA","Matched + PAM"
"21962","CLASRP",2,"RNA","Matched + PAM"
"21963","CLCA2",1,"RNA","Matched + PAM"
"21964","CLCA4",2,"RNA","Matched + PAM"
"21965","CLCC1",1,"RNA","Matched + PAM"
"21966","CLCF1",3,"RNA","Matched + PAM"
"21967","CLCN1",2,"RNA","Matched + PAM"
"21968","CLCN2",4,"RNA","Matched + PAM"
"21969","CLCN3",3,"RNA","Matched + PAM"
"21970","CLCN4",3,"RNA","Matched + PAM"
"21971","CLCN5",4,"RNA","Matched + PAM"
"21972","CLCN6",1,"RNA","Matched + PAM"
"21973","CLDN1",2,"RNA","Matched + PAM"
"21974","CLDN10",2,"RNA","Matched + PAM"
"21975","CLDN11",3,"RNA","Matched + PAM"
"21976","CLDN12",1,"RNA","Matched + PAM"
"21977","CLDN15",2,"RNA","Matched + PAM"
"21978","CLDN16",3,"RNA","Matched + PAM"
"21979","CLDN17",1,"RNA","Matched + PAM"
"21980","CLDN18",4,"RNA","Matched + PAM"
"21981","CLDN19",2,"RNA","Matched + PAM"
"21982","CLDN2",3,"RNA","Matched + PAM"
"21983","CLDN20",2,"RNA","Matched + PAM"
"21984","CLDN22",3,"RNA","Matched + PAM"
"21985","CLDN23",2,"RNA","Matched + PAM"
"21986","CLDN24",2,"RNA","Matched + PAM"
"21987","CLDN25",1,"RNA","Matched + PAM"
"21988","CLDN3",1,"RNA","Matched + PAM"
"21989","CLDN34",1,"RNA","Matched + PAM"
"21990","CLDN4",2,"RNA","Matched + PAM"
"21991","CLDN5",1,"RNA","Matched + PAM"
"21992","CLDN6",2,"RNA","Matched + PAM"
"21993","CLDN7",4,"RNA","Matched + PAM"
"21994","CLDN8",4,"RNA","Matched + PAM"
"21995","CLDN9",1,"RNA","Matched + PAM"
"21996","CLDND1",4,"RNA","Matched + PAM"
"21997","CLDND2",2,"RNA","Matched + PAM"
"21998","CLEC11A",2,"RNA","Matched + PAM"
"21999","CLEC12A",1,"RNA","Matched + PAM"
"22000","CLEC12B",1,"RNA","Matched + PAM"
"22001","CLEC14A",3,"RNA","Matched + PAM"
"22002","CLEC16A",2,"RNA","Matched + PAM"
"22003","CLEC18A",1,"RNA","Matched + PAM"
"22004","CLEC18B",2,"RNA","Matched + PAM"
"22005","CLEC19A",2,"RNA","Matched + PAM"
"22006","CLEC1A",3,"RNA","Matched + PAM"
"22007","CLEC2D",1,"RNA","Matched + PAM"
"22008","CLEC2L",1,"RNA","Matched + PAM"
"22009","CLEC3A",2,"RNA","Matched + PAM"
"22010","CLEC3B",3,"RNA","Matched + PAM"
"22011","CLEC4A",2,"RNA","Matched + PAM"
"22012","CLEC4C",1,"RNA","Matched + PAM"
"22013","CLEC4D",1,"RNA","Matched + PAM"
"22014","CLEC4E",1,"RNA","Matched + PAM"
"22015","CLEC4F",1,"RNA","Matched + PAM"
"22016","CLEC5A",2,"RNA","Matched + PAM"
"22017","CLEC6A",2,"RNA","Matched + PAM"
"22018","CLEC7A",1,"RNA","Matched + PAM"
"22019","CLEC9A",1,"RNA","Matched + PAM"
"22020","CLECL1",3,"RNA","Matched + PAM"
"22021","CLGN",2,"RNA","Matched + PAM"
"22022","CLHC1",2,"RNA","Matched + PAM"
"22023","CLIC1",3,"RNA","Matched + PAM"
"22024","CLIC2",2,"RNA","Matched + PAM"
"22025","CLIC3",4,"RNA","Matched + PAM"
"22026","CLIC4",3,"RNA","Matched + PAM"
"22027","CLIC5",4,"RNA","Matched + PAM"
"22028","CLINT1",3,"RNA","Matched + PAM"
"22029","CLIP1",4,"RNA","Matched + PAM"
"22030","CLIP2",1,"RNA","Matched + PAM"
"22031","CLIP3",3,"RNA","Matched + PAM"
"22032","CLIP4",4,"RNA","Matched + PAM"
"22033","CLK1",3,"RNA","Matched + PAM"
"22034","CLK2",3,"RNA","Matched + PAM"
"22035","CLK3",3,"RNA","Matched + PAM"
"22036","CLK4",1,"RNA","Matched + PAM"
"22037","CLLU1",3,"RNA","Matched + PAM"
"22038","CLLU1OS",2,"RNA","Matched + PAM"
"22039","CLMN",1,"RNA","Matched + PAM"
"22040","CLMP",2,"RNA","Matched + PAM"
"22041","CLN3",1,"RNA","Matched + PAM"
"22042","CLN5",2,"RNA","Matched + PAM"
"22043","CLN6",3,"RNA","Matched + PAM"
"22044","CLN8",3,"RNA","Matched + PAM"
"22045","CLNK",1,"RNA","Matched + PAM"
"22046","CLNS1A",3,"RNA","Matched + PAM"
"22047","CLOCK",3,"RNA","Matched + PAM"
"22048","CLP1",3,"RNA","Matched + PAM"
"22049","CLPB",2,"RNA","Matched + PAM"
"22050","CLPP",4,"RNA","Matched + PAM"
"22051","CLPSL2",2,"RNA","Matched + PAM"
"22052","CLPTM1",4,"RNA","Matched + PAM"
"22053","CLPTM1L",1,"RNA","Matched + PAM"
"22054","CLPX",4,"RNA","Matched + PAM"
"22055","CLRN1",4,"RNA","Matched + PAM"
"22056","CLRN2",2,"RNA","Matched + PAM"
"22057","CLRN3",1,"RNA","Matched + PAM"
"22058","CLSPN",3,"RNA","Matched + PAM"
"22059","CLSTN1",2,"RNA","Matched + PAM"
"22060","CLSTN2",3,"RNA","Matched + PAM"
"22061","CLSTN3",2,"RNA","Matched + PAM"
"22062","CLTA",3,"RNA","Matched + PAM"
"22063","CLTB",2,"RNA","Matched + PAM"
"22064","CLTC",1,"RNA","Matched + PAM"
"22065","CLU",3,"RNA","Matched + PAM"
"22066","CLUAP1",3,"RNA","Matched + PAM"
"22067","CLUH",1,"RNA","Matched + PAM"
"22068","CLUL1",1,"RNA","Matched + PAM"
"22069","CLVS1",2,"RNA","Matched + PAM"
"22070","CLVS2",2,"RNA","Matched + PAM"
"22071","CLYBL",3,"RNA","Matched + PAM"
"22072","CMA1",3,"RNA","Matched + PAM"
"22073","CMAS",2,"RNA","Matched + PAM"
"22074","CMBL",2,"RNA","Matched + PAM"
"22075","CMC1",2,"RNA","Matched + PAM"
"22076","CMC2",1,"RNA","Matched + PAM"
"22077","CMC4",3,"RNA","Matched + PAM"
"22078","CMIP",4,"RNA","Matched + PAM"
"22079","CMKLR1",2,"RNA","Matched + PAM"
"22080","CMPK2",2,"RNA","Matched + PAM"
"22081","CMSS1",3,"RNA","Matched + PAM"
"22082","CMTM1",1,"RNA","Matched + PAM"
"22083","CMTM2",1,"RNA","Matched + PAM"
"22084","CMTM3",1,"RNA","Matched + PAM"
"22085","CMTM4",3,"RNA","Matched + PAM"
"22086","CMTM5",2,"RNA","Matched + PAM"
"22087","CMTM6",1,"RNA","Matched + PAM"
"22088","CMTM7",1,"RNA","Matched + PAM"
"22089","CMTM8",1,"RNA","Matched + PAM"
"22090","CMTR1",1,"RNA","Matched + PAM"
"22091","CMTR2",1,"RNA","Matched + PAM"
"22092","CMYA5",1,"RNA","Matched + PAM"
"22093","CNBD1",2,"RNA","Matched + PAM"
"22094","CNBD2",2,"RNA","Matched + PAM"
"22095","CNBP",4,"RNA","Matched + PAM"
"22096","CNDP1",1,"RNA","Matched + PAM"
"22097","CNDP2",1,"RNA","Matched + PAM"
"22098","CNEP1R1",2,"RNA","Matched + PAM"
"22099","CNFN",1,"RNA","Matched + PAM"
"22100","CNGA1",1,"RNA","Matched + PAM"
"22101","CNGA2",2,"RNA","Matched + PAM"
"22102","CNGA3",1,"RNA","Matched + PAM"
"22103","CNGA4",1,"RNA","Matched + PAM"
"22104","CNGB1",2,"RNA","Matched + PAM"
"22105","CNGB3",4,"RNA","Matched + PAM"
"22106","CNIH1",3,"RNA","Matched + PAM"
"22107","CNIH2",4,"RNA","Matched + PAM"
"22108","CNIH3",1,"RNA","Matched + PAM"
"22109","CNIH4",2,"RNA","Matched + PAM"
"22110","CNKSR1",2,"RNA","Matched + PAM"
"22111","CNKSR2",4,"RNA","Matched + PAM"
"22112","CNKSR3",3,"RNA","Matched + PAM"
"22113","CNN1",2,"RNA","Matched + PAM"
"22114","CNN2",2,"RNA","Matched + PAM"
"22115","CNN3",4,"RNA","Matched + PAM"
"22116","CNNM2",4,"RNA","Matched + PAM"
"22117","CNNM3",2,"RNA","Matched + PAM"
"22118","CNNM4",2,"RNA","Matched + PAM"
"22119","CNOT1",3,"RNA","Matched + PAM"
"22120","CNOT10",4,"RNA","Matched + PAM"
"22121","CNOT11",2,"RNA","Matched + PAM"
"22122","CNOT2",3,"RNA","Matched + PAM"
"22123","CNOT3",2,"RNA","Matched + PAM"
"22124","CNOT4",4,"RNA","Matched + PAM"
"22125","CNOT6",4,"RNA","Matched + PAM"
"22126","CNOT6L",3,"RNA","Matched + PAM"
"22127","CNOT7",3,"RNA","Matched + PAM"
"22128","CNOT8",2,"RNA","Matched + PAM"
"22129","CNP",2,"RNA","Matched + PAM"
"22130","CNPPD1",2,"RNA","Matched + PAM"
"22131","CNPY1",3,"RNA","Matched + PAM"
"22132","CNPY2",3,"RNA","Matched + PAM"
"22133","CNPY3",3,"RNA","Matched + PAM"
"22134","CNPY4",3,"RNA","Matched + PAM"
"22135","CNR1",2,"RNA","Matched + PAM"
"22136","CNR2",3,"RNA","Matched + PAM"
"22137","CNST",1,"RNA","Matched + PAM"
"22138","CNTD1",3,"RNA","Matched + PAM"
"22139","CNTD2",2,"RNA","Matched + PAM"
"22140","CNTF",3,"RNA","Matched + PAM"
"22141","CNTFR",3,"RNA","Matched + PAM"
"22142","CNTLN",2,"RNA","Matched + PAM"
"22143","CNTN1",2,"RNA","Matched + PAM"
"22144","CNTN2",1,"RNA","Matched + PAM"
"22145","CNTN3",2,"RNA","Matched + PAM"
"22146","CNTN5",2,"RNA","Matched + PAM"
"22147","CNTN6",3,"RNA","Matched + PAM"
"22148","CNTNAP1",2,"RNA","Matched + PAM"
"22149","CNTNAP2",1,"RNA","Matched + PAM"
"22150","CNTNAP3",1,"RNA","Matched + PAM"
"22151","CNTNAP4",3,"RNA","Matched + PAM"
"22152","CNTNAP5",4,"RNA","Matched + PAM"
"22153","CNTRL",1,"RNA","Matched + PAM"
"22154","CNTROB",4,"RNA","Matched + PAM"
"22155","COA1",1,"RNA","Matched + PAM"
"22156","COA4",2,"RNA","Matched + PAM"
"22157","COA5",1,"RNA","Matched + PAM"
"22158","COA6",3,"RNA","Matched + PAM"
"22159","COA7",3,"RNA","Matched + PAM"
"22160","COASY",2,"RNA","Matched + PAM"
"22161","COBL",1,"RNA","Matched + PAM"
"22162","COBLL1",1,"RNA","Matched + PAM"
"22163","COCH",3,"RNA","Matched + PAM"
"22164","COG1",2,"RNA","Matched + PAM"
"22165","COG2",1,"RNA","Matched + PAM"
"22166","COG3",4,"RNA","Matched + PAM"
"22167","COG4",4,"RNA","Matched + PAM"
"22168","COG5",3,"RNA","Matched + PAM"
"22169","COG6",3,"RNA","Matched + PAM"
"22170","COG7",4,"RNA","Matched + PAM"
"22171","COG8",3,"RNA","Matched + PAM"
"22172","COIL",1,"RNA","Matched + PAM"
"22173","COL10A1",2,"RNA","Matched + PAM"
"22174","COL11A1",3,"RNA","Matched + PAM"
"22175","COL11A2",1,"RNA","Matched + PAM"
"22176","COL12A1",2,"RNA","Matched + PAM"
"22177","COL13A1",4,"RNA","Matched + PAM"
"22178","COL14A1",2,"RNA","Matched + PAM"
"22179","COL16A1",2,"RNA","Matched + PAM"
"22180","COL17A1",1,"RNA","Matched + PAM"
"22181","COL18A1",3,"RNA","Matched + PAM"
"22182","COL19A1",1,"RNA","Matched + PAM"
"22183","COL1A1",2,"RNA","Matched + PAM"
"22184","COL1A2",3,"RNA","Matched + PAM"
"22185","COL20A1",2,"RNA","Matched + PAM"
"22186","COL21A1",4,"RNA","Matched + PAM"
"22187","COL23A1",3,"RNA","Matched + PAM"
"22188","COL24A1",2,"RNA","Matched + PAM"
"22189","COL25A1",2,"RNA","Matched + PAM"
"22190","COL27A1",3,"RNA","Matched + PAM"
"22191","COL28A1",2,"RNA","Matched + PAM"
"22192","COL2A1",3,"RNA","Matched + PAM"
"22193","COL3A1",2,"RNA","Matched + PAM"
"22194","COL4A2",2,"RNA","Matched + PAM"
"22195","COL4A3",1,"RNA","Matched + PAM"
"22196","COL4A3BP",3,"RNA","Matched + PAM"
"22197","COL4A4",3,"RNA","Matched + PAM"
"22198","COL4A5",2,"RNA","Matched + PAM"
"22199","COL4A6",3,"RNA","Matched + PAM"
"22200","COL5A1",2,"RNA","Matched + PAM"
"22201","COL5A2",3,"RNA","Matched + PAM"
"22202","COL5A3",1,"RNA","Matched + PAM"
"22203","COL6A1",2,"RNA","Matched + PAM"
"22204","COL6A2",2,"RNA","Matched + PAM"
"22205","COL6A3",2,"RNA","Matched + PAM"
"22206","COL6A5",3,"RNA","Matched + PAM"
"22207","COL6A6",3,"RNA","Matched + PAM"
"22208","COL8A1",3,"RNA","Matched + PAM"
"22209","COL8A2",3,"RNA","Matched + PAM"
"22210","COL9A1",3,"RNA","Matched + PAM"
"22211","COL9A2",1,"RNA","Matched + PAM"
"22212","COL9A3",2,"RNA","Matched + PAM"
"22213","COLCA2",3,"RNA","Matched + PAM"
"22214","COLEC10",4,"RNA","Matched + PAM"
"22215","COLEC11",2,"RNA","Matched + PAM"
"22216","COLEC12",3,"RNA","Matched + PAM"
"22217","COLGALT1",3,"RNA","Matched + PAM"
"22218","COLGALT2",1,"RNA","Matched + PAM"
"22219","COLQ",3,"RNA","Matched + PAM"
"22220","COMMD1",1,"RNA","Matched + PAM"
"22221","COMMD10",3,"RNA","Matched + PAM"
"22222","COMMD2",3,"RNA","Matched + PAM"
"22223","COMMD3",3,"RNA","Matched + PAM"
"22224","COMMD3-BMI1",4,"RNA","Matched + PAM"
"22225","COMMD4",2,"RNA","Matched + PAM"
"22226","COMMD5",2,"RNA","Matched + PAM"
"22227","COMMD6",1,"RNA","Matched + PAM"
"22228","COMMD7",1,"RNA","Matched + PAM"
"22229","COMMD8",1,"RNA","Matched + PAM"
"22230","COMMD9",2,"RNA","Matched + PAM"
"22231","COMP",1,"RNA","Matched + PAM"
"22232","COMT",2,"RNA","Matched + PAM"
"22233","COMTD1",2,"RNA","Matched + PAM"
"22234","COPA",4,"RNA","Matched + PAM"
"22235","COPB1",4,"RNA","Matched + PAM"
"22236","COPB2",3,"RNA","Matched + PAM"
"22237","COPE",2,"RNA","Matched + PAM"
"22238","COPG1",3,"RNA","Matched + PAM"
"22239","COPG2",2,"RNA","Matched + PAM"
"22240","COPRS",3,"RNA","Matched + PAM"
"22241","COPS2",2,"RNA","Matched + PAM"
"22242","COPS3",2,"RNA","Matched + PAM"
"22243","COPS4",4,"RNA","Matched + PAM"
"22244","COPS5",3,"RNA","Matched + PAM"
"22245","COPS6",4,"RNA","Matched + PAM"
"22246","COPS7A",4,"RNA","Matched + PAM"
"22247","COPS7B",2,"RNA","Matched + PAM"
"22248","COPS8",4,"RNA","Matched + PAM"
"22249","COPZ1",3,"RNA","Matched + PAM"
"22250","COPZ2",2,"RNA","Matched + PAM"
